Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
decorative pillar,#REF!,Brick,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Orange,Beige,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_0_0,0_0,13302,d3BuyPRALH9pnpYrv
decorative pillar,#REF!,Red brick,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Red,Black,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_1_0,1_0,13302,rmKgacqgodKidSToq
decorative pillar,#REF!,Whitestone marble,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,White,White,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_2_0,2_0,13302,rNWzzGxTecArZgumG
decorative pillar,#REF!,Blackstone marble,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Black,Black,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_3_0,3_0,13302,c4sW5QFo8NByMY3Xh
decorative pillar,#REF!,Concrete,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Gray,Gray,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_4_0,4_0,13302,ywkYmpwgBNqYemEet
decorative pillar,#REF!,Gray stones,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Gray,Black,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_5_0,5_0,13302,jR4tJc57fvKcxNHWi
decorative pillar,#REF!,Wooden,Variation,NA,NA,No,No,No,NA,NA,None,1700,4000,1000,Brown,Brown,1x1,Yes,3600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,city life,amusement park,None,None,None,No,Screen,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPillarSquare_Remake_6_0,6_0,13302,xhLyRmMfcgByR4bks
deer scare,#REF!,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Green,Gray,1x1,No,NA,NA,Crafting,,NA,NA,103,harmonious,garden,bamboo,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrShishiodoshi_Remake_0_0,0_0,677,GJQFFDJKFejKfA9xq
deer scare,#REF!,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Beige,Brown,1x1,No,NA,NA,Crafting,,NA,NA,103,harmonious,garden,bamboo,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrShishiodoshi_Remake_1_0,1_0,677,XvJFQJM3r4yNFjwGN
deer scare,#REF!,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Brown,Black,1x1,No,NA,NA,Crafting,,NA,NA,103,harmonious,garden,bamboo,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrShishiodoshi_Remake_2_0,2_0,677,o7hMYnmEGrGCPg5Rv
deluxe washer,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,White,White,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_0_0,0_0,1227,2MnDaLRfQG5eLGZbD
deluxe washer,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,Black,Black,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_1_0,1_0,1227,A9cDRxPhu8yWgCr7C
deluxe washer,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,Blue,Blue,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_2_0,2_0,1227,w37n9KYeeaGNAoFYb
deluxe washer,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,Red,Red,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_3_0,3_0,1227,83zCf7bzjyFMqZKup
deluxe washer,#REF!,Yellow,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,Yellow,Yellow,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_4_0,4_0,1227,RMtNaXQoqyADS8idD
deluxe washer,#REF!,Pink,Color,NA,NA,No,No,No,NA,NA,None,5200,76000,19000,Pink,Pink,1x1,Yes,68400,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachineDrum_Remake_5_0,5_0,1227,5GMk9Eidy3cKP8WkN
den chair,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,Black,Black,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_0_0,0_0,3784,m6Me3BvsHzRzR5upL
den chair,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,White,White,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_1_0,1_0,3784,96sTBmcSY36Ax3QJa
den chair,#REF!,Camel,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,Orange,Orange,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_2_0,2_0,3784,9Deo8xM6R66FpL3WL
den chair,#REF!,Brown,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,Brown,Brown,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_3_0,3_0,3784,srRpFxWJFygKXRrdR
den chair,#REF!,Green,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,Green,Green,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_4_0,4_0,3784,x5GwXq5LzjiubcqM4
den chair,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,2400,8700,2175,Red,Red,1x1,No,7800,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingChair_Remake_5_0,5_0,3784,nb3G2Mm6344cM53Wv
den desk,#REF!,Dark wood,Color,NA,NA,No,No,No,NA,NA,None,3100,10000,2500,Brown,Brown,2x1,Yes,9000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,No,Desk,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingTable_Remake_0_0,0_0,3783,kmhga6uEKfSWKJF3X
den desk,#REF!,Brown wood,Color,NA,NA,No,No,No,NA,NA,None,3100,10000,2500,Orange,Orange,2x1,Yes,9000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,No,Desk,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingTable_Remake_1_0,1_0,3783,E9GaNivENumhacvCt
den desk,#REF!,Red wood,Color,NA,NA,No,No,No,NA,NA,None,3100,10000,2500,Brown,Brown,2x1,Yes,9000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,No,Desk,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingTable_Remake_2_0,2_0,3783,CZNCDitwhehpnBbTw
den desk,#REF!,Natural wood,Color,NA,NA,No,No,No,NA,NA,None,3100,10000,2500,Beige,Beige,2x1,Yes,9000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,No,Desk,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingTable_Remake_3_0,3_0,3783,yb89cGYFQDaxpNHMn
den desk,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,3100,10000,2500,White,White,2x1,Yes,9000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,den,expensive,None,den,None,No,Desk,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrDrawingTable_Remake_4_0,4_0,3783,wEug3j5QZzkbwdGwy
dessert case,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,3800,13000,3250,White,Colorful,2x1,No,11700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,café,restaurant,None,None,None,Yes,Shop,No,Does not play music,Emission,For sale,2.0.0,Yes,FtrShowCaseCake_Remake_0_0,0_0,12769,7mhuzQEiaqnFNNuCY
dessert case,#REF!,Natural wood,Color,NA,NA,No,No,No,NA,NA,None,3800,13000,3250,Beige,Colorful,2x1,No,11700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,café,restaurant,None,None,None,Yes,Shop,No,Does not play music,Emission,For sale,2.0.0,Yes,FtrShowCaseCake_Remake_1_0,1_0,12769,J2cuZGuitTgcy76pY
dessert case,#REF!,Pink tile,Color,NA,NA,No,No,No,NA,NA,None,3800,13000,3250,Pink,Colorful,2x1,No,11700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,café,restaurant,None,None,None,Yes,Shop,No,Does not play music,Emission,For sale,2.0.0,Yes,FtrShowCaseCake_Remake_2_0,2_0,12769,4zMrCnRFNuSk2D5Gr
dessert case,#REF!,Dark wood,Color,NA,NA,No,No,No,NA,NA,None,3800,13000,3250,Brown,Colorful,2x1,No,11700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,café,restaurant,None,None,None,Yes,Shop,No,Does not play music,Emission,For sale,2.0.0,Yes,FtrShowCaseCake_Remake_3_0,3_0,12769,cykcQL6gXZmmWectN
destinations signpost,#REF!,Natural,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,Orange,Orange,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_0_0,0_0,4309,PBzuSHvXHuTdym5Be
destinations signpost,#REF!,White,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,White,White,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_1_0,1_0,4309,Hz4JHYYtXD3CSJBCE
destinations signpost,#REF!,Black,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,Black,Black,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_2_0,2_0,4309,vYNvgJKCoa4SkyTPA
destinations signpost,#REF!,Colorful,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,Colorful,Brown,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_3_0,3_0,4309,wyiYBTZcyEBMymtLs
destinations signpost,#REF!,Marine,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,Blue,Aqua,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_4_0,4_0,4309,6pPenvDaQzLmMrqzw
destinations signpost,#REF!,Old,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1440,Beige,Beige,1.5x1.5,No,NA,NA,Crafting,,NA,NA,121,local,city life,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSignpostWorld_Remake_5_0,5_0,4309,SgTcYAsaDkGv9vX44
digital scale,#REF!,White,Frame,White,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,White,White,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_0_0,0_0,3307,2mNpm4xzP6xHcAPXE
digital scale,#REF!,White,Frame,Floral,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,White,Red,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_0_1,0_1,3307,hNYoSnjSnZGuLWd2o
digital scale,#REF!,White,Frame,Polka dots,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,White,Green,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_0_2,0_2,3307,q2vkRxfDP6A3KmQid
digital scale,#REF!,White,Frame,Black stripes,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,White,Gray,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_0_3,0_3,3307,seQZt6tA8oALQriPR
digital scale,#REF!,White,Frame,Wood,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,White,Yellow,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_0_4,0_4,3307,myGatkpAgZXCAQW7Y
digital scale,#REF!,Black,Frame,White,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Black,White,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_1_0,1_0,3307,DEzrDq45gQo6yhZma
digital scale,#REF!,Black,Frame,Floral,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Black,Red,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_1_1,1_1,3307,9rEvCpCeht9DagD3n
digital scale,#REF!,Black,Frame,Polka dots,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Black,Green,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_1_2,1_2,3307,eL3qJfLk5XvyxvjMA
digital scale,#REF!,Black,Frame,Black stripes,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Black,Gray,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_1_3,1_3,3307,XgWMYcuvu9zobZ2Gb
digital scale,#REF!,Black,Frame,Wood,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Black,Yellow,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_1_4,1_4,3307,HhkuSM9FphmuNYuYA
digital scale,#REF!,Red,Frame,White,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Red,White,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_2_0,2_0,3307,xpPxzxjE4Hi4zDapv
digital scale,#REF!,Red,Frame,Floral,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Red,Red,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_2_1,2_1,3307,pwnTCwwHa9yhEB2iP
digital scale,#REF!,Red,Frame,Polka dots,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Red,Green,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_2_2,2_2,3307,MDsR3rGxvosKLuzbq
digital scale,#REF!,Red,Frame,Black stripes,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Red,Gray,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_2_3,2_3,3307,nuqvkq2qjJxZqTJuC
digital scale,#REF!,Red,Frame,Wood,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Red,Yellow,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_2_4,2_4,3307,xgYWbbw3NZS2oYkjj
digital scale,#REF!,Blue,Frame,White,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Blue,White,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_3_0,3_0,3307,7h3zhzcKg7WZAhqGr
digital scale,#REF!,Blue,Frame,Floral,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Blue,Red,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_3_1,3_1,3307,uyWruC6nWFxAWt6gh
digital scale,#REF!,Blue,Frame,Polka dots,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Blue,Green,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_3_2,3_2,3307,469XQtDweTA3DmEeZ
digital scale,#REF!,Blue,Frame,Black stripes,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Blue,Gray,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_3_3,3_3,3307,Y96wR5hkMNag3bXjL
digital scale,#REF!,Blue,Frame,Wood,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Blue,Yellow,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_3_4,3_4,3307,z3onHAes7ps8wf7dG
digital scale,#REF!,Yellow,Frame,White,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Yellow,White,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_4_0,4_0,3307,WkhhEXSBa7KTabDXE
digital scale,#REF!,Yellow,Frame,Floral,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Yellow,Red,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_4_1,4_1,3307,97zfdXJumGBTikYhi
digital scale,#REF!,Yellow,Frame,Polka dots,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Yellow,Green,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_4_2,4_2,3307,dSForS9ggvRKsra4G
digital scale,#REF!,Yellow,Frame,Black stripes,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Yellow,Gray,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_4_3,4_3,3307,j63qSZPh5GAMH34uB
digital scale,#REF!,Yellow,Frame,Wood,Base pattern,No,No,Yes,Default; Custom; Sable,1,Normal,1000,930,232,Yellow,Yellow,1x1,No,840,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,bathroom,public bath,None,None,Appliance,No,Bathroom Things,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWeightscale_Remake_4_4,4_4,3307,3SQc2vm2LBrxzBrex
