ID,Label,Villager,Required Indoor Furniture 1,Required Indoor Furniture 2,Required Indoor Furniture 3,Required Outdoor Furniture 1,Required Outdoor Furniture 2,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,hrs06,Ed,kitchen island,table setting,table with cloth,,,K.K. Cruisin',ranch chair,small covered round table,ranch tea table,ranch lowboard,counter table,rattan bed,rattan wardrobe,serving cart,system kitchen,lily record player,cypress plant,flashy-flower sign,smoker,cushion,chafing dish,stovetop espresso maker,dinnerware,decorative bottles,cream and sugar,coffee cup,tea set,afternoon-tea set,fish and chips,organic bread,spaghetti marinara,pilaf,risotto,candle,celebratory candles,LCD TV (50 in.),upright speaker,Casablanca lilies,shopping bag,board game,Ed's photo,party garland,dark rose wreath,Ed's poster,milk-glass lamp,round light fixture,paper-chain ceiling garland,chic wall,party wall,beige art-deco wall,black European-style wall,common flooring,rattan flooring,light herringbone flooring,white iron-parquet flooring,purple shaggy rug,elegant brown rug,gray floor tiles,lacy rug,fancy party dress (Pink),fancy party dress (Green),fancy party dress (Blue),fancy party dress (Beige),evening bag (Black),evening bag (Pink),evening bag (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,hrs07,Cleo,claw-foot tub,Casablanca lilies,rattan towel basket,,,Soulful K.K.,rattan armchair,plush massage chair,rattan stool,boxy stool,rattan end table,rattan low table,rattan bed,rattan wardrobe,elegant dresser,serving cart,rattan vanity,elegant mirror,powder-room booth,curtain partition,bubble machine,shower booth,fancy bathroom vanity,fan palm,monstera,yucca,rattan waste bin,shell fountain,desk mirror,infused-water dispenser,classic pitcher,carrot juice,iced lemon tea,blood-orange juice,elegant lamp,cube light,glass holder with candle,dispenser,anthurium plant,floating-biotope planter,makeup pouch,fragrance sticks,aroma pot,hourglass,Cleo's photo,shower set,bathroom towel rack,potted ivy,floral swag,wall planter,fancy frame,Cleo's poster,mosaic-tile wall,monochromatic-tile wall,white botanical-tile wall,purple Moroccan wall,stately wall,stone tile,floral mosaic-tile flooring,hexagonal floral flooring,gray argyle-tile flooring,purple Moroccan flooring,purple shaggy rug,ivory simple bath mat,simple navy bath mat,ivory small round mat,white rose rug,bathrobe (White),bathrobe (Black),bathrobe (Pink),bathrobe (Green),bathrobe (Blue),bathrobe (Purple),bathrobe (Brown),pajama dress (Gray),pajama dress (Berry red),pajama dress (Green),pajama dress (Navy blue),pajama dress (Brown),headband (Pink),headband (Green),headband (Blue),headband (Purple),facial mask,slippers (White),slippers (Gray),slippers (Black),slippers (Red),slippers (Pink),slippers (Yellow),slippers (Green),slippers (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,hrs08,Peaches,Moroccan tray table,Moroccan footrest,,,,Space K.K.,wooden stool,log stool,glowing-moss stool,log round table,shell table,shell bed,gazebo,floor light,rocket lamp,round streetlight,round space heater,whirlpool bath,monstera,round topiary,glowing-moss balloon,barbecue,manhole cover,colorful wheel,candy machine,exercise ball,plastic pool,hose reel,drinking fountain,birdbath,fountain,giant ornament,tomato bagel sandwich,peach pie,coconut juice,ornament table lamp,upright speaker,moss ball,globe,air circulator,sea globe,snow globe,plasma ball,ball,beach ball,decorative plate,Peaches's photo,log wall-mounted clock,diner neon clock,pretty tulip wreath,glowing-moss wreath,ornament wreath,Peaches's poster,round light fixture,white perforated-board wall,mod wall,pastel dotted wall,purple dotted wall,mint dot flooring,monochromatic dot flooring,red dot flooring,lunar surface,blue medium round mat,ivory medium round mat,red medium round mat,yellow medium round mat,simple-dots dress (Black),simple-dots dress (Red),simple-dots dress (Yellow),simple-dots dress (Green),simple-dots dress (Light blue),blue dot parasol,eggy parasol,Toad parasol,pink balloon,red balloon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,hrs09,Annalise,natural garden table,natural garden chair,evergreen ash,,,K.K. Love Song,simple sofa,garden bench,natural square table,bistro table,simple bed,log garden lounge,open wooden shelves,simple panel,short simple panel,plant partition,kitchen island,utility sink,shaded floor lamp,rocket lamp,upright vacuum,double-door refrigerator,fan,cypress plant,flower bed,garden wagon,barbecue,mixer,infused-water dispenser,carrot bagel sandwich,carrot cake,iced lemon tea,table lamp,glass holder with candle,upright speaker,anthurium plant,floating-biotope planter,Annalise's photo,simple wall shelf,coconut wall planter,potted ivy,framed poster,deer decoration,chic cosmos wreath,Annalise's poster,enamel lamp,hanging shelves,lattice wall,outdoor-window wall,ivy wall,backyard-fence wall,wooden-knot flooring,white-paint flooring,arched-brick flooring,daisy meadow,black wooden-deck rug,brown wooden-deck rug,natural wooden-deck rug,white wooden-deck rug,dark bamboo rug,striped halter dress (Pink),striped halter dress (Orange),striped halter dress (Green),striped halter dress (Light blue),lattice fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,hrs10,Clyde,rocking chair,wood-burning stove,magazine rack,,,Farewell,den chair,log sofa,wooden chair,log extra-long sofa,wooden end table,wooden low table,log dining table,log round table,den desk,wooden simple bed,log bed,wooden wardrobe,wooden chest,log decorative shelves,wooden bookshelf,shaded floor lamp,retro stereo,wooden waste bin,rocking horse,three-tiered snowperson,cushion,stovetop espresso maker,coffee cup,carrot potage,gnocchi di carote,Yule log,phonograph,book,stack of books,book stands,humidifier,firewood,snow globe,matryoshka,Clyde's photo,log wall-mounted clock,cuckoo clock,retro radiator,wall planter,fancy frame,macrame tapestry,deer decoration,flowery painting,scenic painting,Clyde's poster,cabin wall,modern wood wall,orange molded-panel wall,falling-snow wall,modern wood flooring,wooden-knot flooring,white-brick flooring,terra-cotta flooring,yellow kilim-style carpet,brown shaggy rug,elegant beige rug,brown argyle rug,fuzzy vest (Red),fuzzy vest (Green),fuzzy vest (Navy blue),fuzzy vest (Brown),fuzzy vest (Beige),yodel sweater (Off-white),yodel sweater (Camel),yodel sweater (Beige),yodel sweater (Light gray),yodel sweater (Orange),tweed pants (Berry red),tweed pants (Pink),tweed pants (Green),tweed pants (Blue),tweed pants (Brown),tweed pants (Beige),long chenille cardigan (Pink),long chenille cardigan (Mustard),long chenille cardigan (Green),long chenille cardigan (Blue),maxi shirtdress (Red),maxi shirtdress (Pink),maxi shirtdress (Yellow),maxi shirtdress (Green),maxi shirtdress (Light blue),maxi shirtdress (White),faux-shearling boots (Gray),faux-shearling boots (Black),faux-shearling boots (Pink),faux-shearling boots (Green),faux-shearling boots (Beige),house slippers (Gray),house slippers (Red),house slippers (Pink),house slippers (Yellow),house slippers (Green),house slippers (Blue),house slippers (Navy blue),house slippers (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,hrs11,Colton,afternoon-tea set,tea set,,bistro table,,Café K.K.,antique chair,metal-and-wood chair,natural garden chair,garden bench,antique mini table,metal-and-wood table,natural square table,antique console table,antique table,natural garden table,rose bed,antique wardrobe,round topiary,triangular topiary,flower bed,cutting board,coffee grinder,cream and sugar,coffee cup,thumbprint jam cookies,pretzels,brown-sugar cupcakes,carrot scones,peach tart,carrot cake,orange pound cake,carrot juice,iced caffè latte,iced coffee,iced lemon tea,blood-orange juice,milkshake,anthurium plant,fragrance sticks,bunny garden decoration,Colton's photo,wall shelf with bottles,hanging terrarium,potted ivy,dried-flower garland,Colton's poster,milk-glass lamp,Moroccan lights,candle chandelier,outdoor-window wall,white European-style wall,arched-window wall,café-curtain wall,green floral flooring,argyle tile flooring,terra-cotta flooring,simple red flooring,purple Persian rug,red Persian rug,elegant brown rug,white rose rug,checkered chesterfield coat (Gray),checkered chesterfield coat (Green),checkered chesterfield coat (Blue),checkered chesterfield coat (Brown),chesterfield coat (Gray),chesterfield coat (Black),chesterfield coat (Brown),chesterfield coat (Camel),prince's tunic (Red),prince's tunic (Green),prince's tunic (Blue),prince's tunic (Purple),prince's tunic (Beige),sweetheart tank and shirt (Gray),sweetheart tank and shirt (Pink),sweetheart tank and shirt (Beige),sweetheart tank and shirt (Green),sweetheart tank and shirt (Blue),young-royal shirt (White),young-royal shirt (Black),young-royal shirt (Pink),young-royal shirt (Cream),young-royal shirt (Blue),flare skirt (Black),flare skirt (Red),flare skirt (Pink),flare skirt (Mint),flare skirt (Light blue),lace skirt (White),lace skirt (Pink),lace skirt (Green),lace skirt (Beige),long pleated skirt (White),long pleated skirt (Gray),long pleated skirt (Ruby red),long pleated skirt (Yellow),long pleated skirt (Cyan),pearl skirt,slacks (White),slacks (Gray),slacks (Black),slacks (Red),slacks (Blue),slacks (Navy blue),slacks (Beige),peacoat-and-skirt combo (Red),peacoat-and-skirt combo (Blue),suit with stand-up collar (White),suit with stand-up collar (Black),suit with stand-up collar (Avocado),suit with stand-up collar (Beige),sweet dress (White),sweet dress (Purple),fedora (White),fedora (Gray),fedora (Black),fedora (Red),fedora (Green),fedora (Beige),halo,ribboned straw hat (Black),ribboned straw hat (Pink),ribboned straw hat (Light blue),small silk hat (Black),small silk hat (Red),small silk hat (Purple),top hat (White),top hat (Black),top hat (Red),top hat (Blue),top hat (Purple),top hat (Brown),strappy heels (Silver),strappy heels (Black),strappy heels (Red),strappy heels (Pink),strappy heels (Gold),strappy heels (Green),strappy heels (Blue),strappy heels (Purple),wingtip shoes (Greige),wingtip shoes (Gray),wingtip shoes (Black & white),wingtip shoes (Black),wingtip shoes (Berry red),wingtip shoes (Green),wingtip shoes (Brown),winklepickers (White),winklepickers (Black),winklepickers (Red),winklepickers (Blue),lacy parasol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,hrs12,Papi,rocking chair,serving cart,wooden table,,,K.K. Slack-Key,wooden chair,leaf stool,swinging bench,wooden mini table,wooden double bed,wooden chest,wooden full-length mirror,log stakes,DIY workbench,plain sink,cypress plant,wooden waste bin,clothesline,birdhouse,doghouse,clackercart,rocking horse,sleigh,beekeeper's hive,signpost,angled signpost,destinations signpost,plain wooden shop sign,carrot cake,carrot juice,wooden music box,wooden toolbox,chainsaw,Papi's photo,simple wall shelf,log wall-mounted clock,wall planter,wall-mounted tool board,tapestry,deer decoration,timber doorplate,Papi's poster,wooden pendant light,stacked-wood wall,wooden-knot wall,brown herringbone wall,wooden-mosaic wall,wooden-knot flooring,dark herringbone flooring,artsy parquet flooring,cubic parquet flooring,ivory simple bath mat,white square tile,natural wooden-deck rug,tree-stump rug,flannel shirt (Red),flannel shirt (Green),flannel shirt (Blue),flannel shirt (Purple),flannel shirt (Beige),denim painter's pants (Navy blue),denim painter's pants (White),denim painter's pants (Black),denim painter's pants (Light blue),denim painter's pants (Blue),axe,country fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,hrs13,Julian,grand piano,nova light,crescent-moon chair,,,K.K. Dub,iron garden chair,throne,piano bench,velvet stool,ruined seat,vine bench,iron garden bench,iron garden table,Cancer table,Gemini closet,throwback rocket,elegant mirror,decorative pillar,ruined decorated pillar,ruined broken pillar,ruined arch,gazebo,Pisces lamp,lily record player,Virgo harp,Taurus bathtub,giant vine,crewed spaceship,satellite,flying saucer,asteroid,moon,glowing-moss pond,birdbath,shell fountain,Aquarius urn,valiant statue,throwback gothic mirror,star clock,unfolded reference sheet,bunny garden decoration,dreamy unicorn toy,Julian's photo,hanging terrarium,potted ivy,starry garland,Julian's poster,bird mobile,ornithopter,drapery,stately wall,sky wall,starry-sky wall,palace wall,stone tile,lunar surface,cloud flooring,galaxy flooring,iron entrance mat,starry-skies rug,Earth rug,yellow star rug,young-royal shirt (White),young-royal shirt (Black),young-royal shirt (Pink),young-royal shirt (Cream),young-royal shirt (Blue),chiton,sweet dress (White),sweet dress (Purple),halo,vine crown,large star fragment,Pisces fragment,Sagittarius fragment,star fragment,Virgo fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,hrs16,Reneigh,large covered round table,chafing dish,,luxury car,,K.K. Bashment,antique chair,artsy chair,elegant chair,reception chair,crescent-moon chair,boxy stool,elegant sofa,antique mini table,small covered round table,antique console table,artsy table,elegant console table,antique table,covered counter,poolside bed,antique bed,elegant bed,elegant dresser,antique vanity,elegant mirror,plant partition,DJ's turntable,upright piano,double-door refrigerator,golden toilet,tankless toilet,fan palm,flower stand,pool,birdbath,beautiful statue,table setting,fancy tea set,organic bread,colorful juice,phonograph,antique radio,Reneigh's photo,wall shelf with bottles,wall-mounted TV (50 in.),amazing painting,Reneigh's poster,round light fixture,candle chandelier,drapery,paper-chain ceiling garland,brown-crown wall,heavy-curtain wall,party wall,black European-style wall,black iron-parquet flooring,stone tile,simple red flooring,party flooring,elegant black rug,red carpet,red medium round mat,white rose rug,flapper dress (Silver),flapper dress (Black),flapper dress (Pink),flapper dress (Gold),flapper dress (Green),fishnet tights (White),fishnet tights (Black),fishnet tights (Red),vinyl round-toed pumps (White),vinyl round-toed pumps (Black),vinyl round-toed pumps (Pink),vinyl round-toed pumps (Mint),vinyl round-toed pumps (Brown),vinyl round-toed pumps (Beige),evening bag (Black),evening bag (Pink),evening bag (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,kal00,Yuka,fan palm,titan arum,peacock chair,,,K.K. Dub,vine hanging chair,rattan stool,glowing-moss stool,vine bench,rattan end table,rattan bed,rattan wardrobe,cacao tree,baobab,giant vine,greenhouse box,green-leaf pile,birdcage,kids' tent,glowing-moss boulder,infused-water dispenser,lantern,vine lamp,anthurium plant,Yuka's photo,coconut wall planter,hanging terrarium,Yuka's poster,vine garland,green intricate wall,greenhouse wall,glowing-moss forest wall,jungle wall,rope-net wall,terra-cotta flooring,glowing-moss flooring,jungle flooring,rope-net flooring,yellow checked rug,botanical rug,glowing-moss rug,bold aloha shirt (Pink),bold aloha shirt (Navy blue),bold muumuu (Pink),bold muumuu (Navy blue),vine outfit,hibiscus hairpin (White),hibiscus hairpin (Red),hibiscus hairpin (Pink),hibiscus hairpin (Yellow),woven-vine pochette,outdoorsy watering can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,kal01,Alice,serving cart,simple sofa,fancy tea set,,,K.K. Aria,antique chair,iron garden chair,rocking chair,velvet stool,iron garden bench,iron garden table,antique table,covered counter,antique bureau,den desk,antique bed,antique wardrobe,elegant mirror,upright piano,wood-burning stove,fireplace,round topiary,triangular topiary,fish and chips,mixed-fruits sandwich,plain scones,banker's lamp,phonograph,book,book stands,typewriter,globe,Alice's photo,floral swag,fancy frame,basic painting,glowing painting,sinking painting,Alice's poster,round light fixture,blue molded-panel wall,white botanical-tile wall,red delicate-blooms wall,classic-library wall,dark herringbone flooring,light herringbone flooring,gold iron-parquet flooring,dark-block flooring,blue shaggy rug,red Persian rug,elegant beige rug,brown argyle rug,tweed jacket (Berry red),tweed jacket (Pink),tweed jacket (Green),tweed jacket (Blue),tweed jacket (Brown),tweed jacket (Beige),tweed pants (Berry red),tweed pants (Pink),tweed pants (Green),tweed pants (Blue),tweed pants (Brown),tweed pants (Beige),checkered jumper dress (Beige),checkered jumper dress (Red),checkered jumper dress (Yellow),checkered jumper dress (Green),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
